ID,COUNT,SLEEP,bat,temp,humi,PH,Time
SoilM01,1223,10,2.71,26.8,0.0,4.0,2025-04-15 11:53:08 
SoilM01,1224,10,2.77,27.0,0.0,4.0,2025-04-15 11:54:01 
SoilM01,1225,10,2.8,27.1,0.0,4.0,2025-04-15 11:54:53 
SoilM01,1226,10,2.85,27.3,0.0,4.0,2025-04-15 11:55:45 
SoilM01,1227,10,2.88,27.4,0.0,4.0,2025-04-15 11:56:38 
SoilM01,1228,10,2.85,27.5,0.0,4.0,2025-04-15 11:57:30 
SoilM01,1229,10,2.85,27.5,0.0,4.0,2025-04-15 11:58:23 
SoilM01,1230,10,2.85,27.5,0.0,4.0,2025-04-15 11:59:15 
SoilM01,1231,10,2.83,27.6,0.0,4.0,2025-04-15 12:00:07 
SoilM01,1232,10,2.81,27.5,0.0,4.0,2025-04-15 12:01:00 
SoilM01,1233,10,2.8,27.5,0.0,4.0,2025-04-15 12:01:52 
SoilM01,1234,10,2.78,27.4,0.0,4.0,2025-04-15 12:02:44 
SoilM01,1235,10,2.82,27.4,0.0,4.0,2025-04-15 12:03:37 
SoilM01,1236,10,2.86,27.4,0.0,4.0,2025-04-15 12:04:29 
SoilM01,1237,10,2.85,27.5,0.0,4.0,2025-04-15 12:05:21 
SoilM01,1238,10,2.82,27.5,0.0,4.0,2025-04-15 12:06:14 
SoilM01,1239,10,2.83,27.5,0.0,4.0,2025-04-15 12:07:06 
